Id,Title,Year,ConferenceId,JournalId,Keyword
1985524,Evolution of enzyme function and the development of catalytic efficiency,1976,0,1462,
1987956,Special topics issues ofJASIS,1994,0,10776,
1988295,On designing QoS for congestion control service using neural network predictive techniques,2006,2010,0,
1988845,Influence Control for Dynamic Reconfiguration of Data Flow Systems,2007,0,753,
1989151,Compressive Creep of Virgin HDPE Using Equivalent Strain Energy Density Method,2010,0,5565,
1989231,Population Uncertainty and the Timing of an Urban Transportation Infrastructure Investment1,0,0,0,Keywords: transportation infrastructure; congestion; uncertainty; irreversibility; Taylor expansion.
1990842,The canonical arithmetic height of subvarieties of an abelian variety over a finitely generated field,1999,0,0,"Mathematics - Number Theory, Mathematics - Algebraic Geometry, 11G35, 14G25, 14G40"
1991208,Semi-solid deformation in multi-component nickel aluminide,1993,0,6846,
1991520,A conventional theory of strain gradient crystal plasticity based on the Taylor dislocation model,2007,0,5445,Strain gradient; Constitutive behavior; Crystal plasticity; Taylor dislocation model
1991744,Development of a MOT-based continuous cold Cs-beam atomic clock,2002,4803,0,
1992400,List-mode maximum-likelihood reconstruction applied to positron emission mammography (PEM) with irregular sampling,2000,0,23,"Index Terms—Image reconstruction, list-mode likelihood, mam- mography, positron emission tomography."
1992518,A Model-Theoretic Approach for Recovering Consistent Data from Inconsistent Knowledge Bases,1999,0,95,
1992623,Lessons for the future of journals,2001,0,912,
1993274,Access control on networks with unique origin–destination paths,2000,0,5870,
1993442,New perspectives on the mechanisms of chromosome evolution in parasitic flowering plants,2002,0,8802,
1993491,Calvarial metastasis of a paraganglioma,2000,0,4341,Bone metastasis; cranial metastasis; paraganglioma
1993563,Action Systems Synthesis of DI Circuits,1998,0,0,
1995224,,1991,0,8566,
1995246,The limits of the market: Universities and the knowledge economy,2002,0,0,
1995507,"Visualization of Simulated Urban Spaces: Inferring Parameterized Generation of Streets, Parcels, and Aerial Imagery",2009,0,29,Information visualization; Picture/Image Generation; Visualization techniques and methodologies
1995524,Energy loss and straggling in LR-115 and Kapton polymeric foils for energetic ions,2008,0,5708,Energy loss; Straggling; LR-115; Kapton; Ions; Polymers
1995580,Structure of the subsolar magnetopause regions during northward IMF: First results from THEMIS,2008,0,6357,
1996306,Molecular recognition *1Conformational analysis of limited proteolytic sites and serine proteinase protein inhibitors,1991,0,7737,
1996727,Information transmission by stochastic synapses with short-term depression: neural coding and optimization,2002,0,379,Keywords: Short-term depression; Information transmission; Optimization; Neural code
1997002,Design and Evaluation of a Source Routed Ad Hoc Network,2003,87,0,
1997205,A multivariate model for identification of bacteria using Pyrolysis-GC/MS,2001,0,0,
1997757,Robust Diagnosis of Switching Systems,2003,0,0,
1998368,H-shuttling within a Hf-defect complex in Si/SiO2/HfO2 structures,2008,0,0,
1998852,SCALE ECONOMIES AND EFFICIENCIES FOR CHINESE RURAL CREDIT COOPERATIVES,2003,0,0,"Agribusiness,"
1998870,Real Options Effects on Employment: Does Exchange Rate Uncertainty Matter for Aggregation?,2004,0,0,"exchange rate uncertainty, employment hysteresis, aggregation, real options"
2002249,,1985,0,11460,
2002584,Gridmedia: A Multi-Sender Based Peer-to-Peer Multicast System for Video Streaming,2005,32,0,
2003039,Constraint on axial-vector meson mixing angle from the nonrelativistic constituent quark model,1997,0,8568,"Nonrelativistic quark model, Potential models, Hadron mass models and calculations, Other mesons with S=C=0, mass<2.5 GeV"
2003349,"Information Systems, Technology and Management",2010,0,0,
2003584,Two-Way Finite State Transducers with Nested Pebbles,2002,158,0,
2005517,Is there a chance to find heavy neutrinos in future lepton colliders?,1995,0,0,
2005795,Performance Analysis of Client-Server Storage Systems,1992,0,18,
2006583,Statistical analysis of spectral regrowth in wireless nonlinear circuits,2004,4392,0,
2006781,Direct mode coding for bipredictive slices in the H.264 standard,2005,0,850,Biprediction; DIRECT mode; H.264; MPEG-4 AVC; motion compensation; spatial correlation; temporal correlation; video coding
2006941,Sequential Learning Algorithm for PG-RBF Network Using Regression Weights for Time Series Prediction,1999,1258,0,I Introduction
2007267,Remarks on a Decrumpling Model of the Universe,1996,0,0,
2008976,Morphology of the Frontal Operculum: A Volumetric Magnetic Resonance Imaging Study of the Pars Triangularis,2001,0,3660,
2009036,"2 nd CALL FOR PAPERS International Conference on Control, Automation and Systems 2008 ( (I IC CC CA AS",2008,0,0,
2009316,Over Expression of ID-1 in Prostate Cancer,2002,0,3762,"prostate; prostatic neoplasms; prostatic hyperplasia; gene expression; tumor markers, biological"
2009362,The Cosmological Constant Is Probably Zero,1985,0,0,
2009419,Study on Residual Stresses in Milling Aluminium Alloy 7050-T7451,0,0,0,Keywords: Residual stresses; Milling; Aluminium Alloy; X-ray Diffraction
2009846,Building a Digital Model of Michelangelo's Florentine Pietà,2002,0,414,"Keywords: scanning, registration, mesh integration, normals maps, re- flectance, cultural heritage."
2009954,Interactions of isolated vortices I: Modons colliding with modons,1982,0,11673,
2010082,The Signal Flow Model: A novel Data Driven Approach to Parallel Processing,1992,37,0,
2010332,An Approach to Modeling and Verification of Real-Time Systems,2001,95,0,
2010697,,1995,0,0,
2010852,analysis Aspects of Islamism in South and,2008,0,0,
2010880,Some Integrals Involving Bessel Functions,1938,0,7250,
2011003,Magnetic Signature of the Utopia Impact Basin on Mars,2005,0,0,"5420 Impact phenomena, cratering (6022, 8136), 5440 Magnetic fields and magnetism, 6225 Mars"
2011236,Interaction between anomalous winter monsoon in East Asia and El Nino events,1990,0,6212,
2011342,Dynamic evolution of energetic outer zone electrons due to wave-particle interactions during storms,2007,0,15256,"wave-particle interactions,radiation belt,energetic electrons"
2011487,Label-Free Biomarker Sensing in Undiluted Serum with Suspended Microchannel Resonators,2010,0,1880,
2011997,Supporting IP Multicast for Mobile Hosts,2001,0,173,
2013975,"Retirement Incentives: The Interaction between Employer-Provided Pensions, Social Security, and Retiree Health Benefits",1994,0,0,
2014236,General discussion,1941,0,15347,
2014459,Using an FPGA-based SOC Approach for Senior Design Projects,2003,176,0,
2014702,Communication theory and the form of receiver-mediated selection,2010,0,1090,
2015696,Raman spectroscopy of uncomplexed valinomycin. I. The solid state,1977,0,2083,
2015734,A model of the impact of smoking bans on smoking with evidence from bans in England and Scotland,2011,0,0,smoking; smoking bans; policy evaluation; BHPS;
2015793,Towards a Theory of Regular MSC Languages,1999,0,0,"Basic Research in Computer Science, Centre of the Danish National Research Foundation."
2015873,Wavelet-based estimation of long-range dependence in MPEG video traces,2005,1223,0,
2085997,,1993,0,3453,
2016996,"Modelling Users, Systems and Design Spaces (Esprit Basic Research Action 3066)",1993,734,0,
2017124,Volterra-series-based analytic technique to assess the power density spectrum of nonlinearly distorted OFDM signals,2004,0,5297,
2017991,Electron irradiation effects in polyimide passivated InP/InGaAs single heterojunction bipolar transistors,1999,0,8423,
2018731,"Neutron diffraction studies of H2O/D2O at supercritical temperatures. A direct determination of gHH(r), gOH(r), and gOO(r)",1994,0,0,"NEUTRON DIFFRACTION, WATER, HEAVY WATER, SUPERCRITICAL STATE, TEMPERATURE RANGE 0400−1000 K, MIXTURES, DISTRIBUTION FUNCTIONS"
2019175,,0,0,0,
2019462,A Class of Explicit Perfect Multi-sequences,1999,309,0,
2020062,Note - Pricing and Inventory Control for a Perishable Product,2009,0,11712,"perishable, pricing and inventory control"
2021077,Re-empowering social workers through the online community: The experience of SWForum in Hong Kong,2010,0,10360,"empowerment,information and communication technologies,online activism,social welfare"
2022611,Building and Managing Adaptive e-Business Solution Infrastructure,2003,485,0,
2022749,,1999,0,2099,
2024369,Prefrontal cortical blood flow and cognitive function in Huntington's disease.,1988,0,8002,
2025337,Translation between software designers and users,1993,0,209,
2025638,Gabor atom density as a measure of seizure complexity,2004,3773,0,Complex partial seizures; Epilepsy; Matching pursuit; Time-frequency decomposition
2025735,Pseudo Forward Ray-Tracing: A New Method for Surface Validation in Cornea Topography: ,2007,0,4030,"Key Words: corneal topography, ray-tracing algorithm, on-screen corneal surface diagnostics, VU topographer"
2025908,"Doping effects in electrical and magnetic properties of Ba2$minus;x$minus;ySrxLayCu3O4Cl2 (x=0$sim;2.0, Y=0$sim;0.4) compounds",2000,0,8583,
2026571,The Application of Fuzzy Reasoning System in Monitoring EDM,2003,122,0,
2027452,The Design of a Variable Bit Rate Continuous Media Server,1995,191,0,
2027897,Tuned current-output fluxgate,2000,0,5812,Magnetic sensors; Magnetometer; Fluxgate
2028293,Formulation and application of certain primal and mixed finite element models of finite deformations of elastic bodies,1973,1200,0,
2028526,Analytical Solutions of the KDV-KZK Equation,0,0,0,
2028700,Hyperpolarized3He NMR Lineshape Measurements in the Live Guinea Pig Lung,1998,0,3840,
2030085,BREAKUP TRANSITIONS WITHIN DENSE SPRAYS,2002,0,5127,
2030427,"NESCAC MEN'S LACROSSE ALL-CONFERENCE TEAMS ANNOUNCED Middlebury's Stone Repeats, Once Again Named Player of the Year",0,0,0,
2031135,Method for interpreting tracer experiments in radial flow using modified analytical solutions,1995,0,5546,
2031924,Action Programmes for Teaching and Researching in Information Systems,1991,0,133,
2032097,A new method of locating heavy atoms bound to protein crystals,1968,0,16882,
2032155,GABA is the Main Neurotransmitter Released from Mossy Fiber Terminals in the Developing Rat Hippocampus,0,0,0,
2032890,Security in Web Database Systems Development,2002,760,0,
2033604,THE POLITICAL ECONOMY OF INEQUALITY,2009,0,0,
2034344,A design for a Picture Archiving Communication System central storage facility,1991,0,879,"KEYWORDS: PACS, image storage, standards, ACR- NEMA, prefetching strategies for PACS."
2034410,All-optical switching based on cross-phase modulation in microstructure fiber,2002,0,8419,
2035145,Particulate Organic Matter δ<sup>13</sup>C Variations Across the Drake Passage,1991,0,15256,
2036206,,1997,0,0,Mathematics - Differential Geometry
2036588,Research on Choice of Dam Foundation Elevation in Hydropower Engineering,0,0,0,
2036596,Optimal Pairwise Geometric Histograms,1997,541,0,
2036712,Competition between biomass and food production in the presence of energy policies: a partial equilibrium analysis,2006,0,10445,Biomass; Bioenergy; Energy policy; Partial equilibrium model
2036888,Active Eye-Head Control,1994,38,0,
2037613,Improving on haves and have-nots,2008,0,912,
2038395,A CLOSED-CHEST LARGE ANIMAL MODEL OF DILATED CARDIO-MYOPATHY FOR EVALUATION OF A NOVEL LEFT VENTRICULAR ASSIST DEVICE: ,2002,0,2651,
2039251,Effective scale: A natural unit for measuring scale-space lifetime,1993,0,25,
2039494,Avulsion of the Anomalous Facial Nerve at Stapedectomy: ,1992,0,3819,
2040315,Exon/intron discrimination using the finite induction pattern matching technique,1999,324,0,DNA|exons|introns|pattern matching
2040998,"Chaïm Perelman and Lucie Olbrechts-Tyteca's ""On Temporality as a Characteristic of Argumentation"": Commentary and Translation",2010,0,12742,
2041936,Ethylene insensitive plants,2007,0,0,
2042225,The evolution of super-metal-rich stars and the interpretation of old galactic clusters,1977,0,11658,
2042319,Bromine-doped DWNTs: A Molecular Faraday Cage,2003,0,0,
2042771,Robust 3D-Mapping with Time-of-Flight Cameras,0,0,0,
2043427,Determination of Total Sulphur Dioxide in Beer Samples by Flow-Through Chronopotentiometry,0,0,0,"Key words: Beer, sulphur dioxide, electrochemical analysis, flow-through stripping chronopotentiometry."
2044477,Voice Business - Aufbau von Sprachportalen mit dem Phone Manager,2002,0,236,
2044697,Advertising on the Network,2000,0,16896,
2044767,Databases and Natural Language Interfaces,2000,118,0,
2045384,Predicting Credit Default in an Agricultural Bank: Methods and Issues,2006,0,0,"Agricultural Finance,"
2045540,Inflation dynamics: a structural econometric approach,1999,0,0,
2046468,Cluster Management Software for Open Object-Oriented Systems,1994,1057,0,
2046522,Motion Vector Coding Based on Optimal Predictor Selection,2009,1456,0,"Keywords: Video coding, H.264/AVC, motion vector prediction, mo- tion vector coding."
2046891,Genetic Assessment of the Role of Breeding Wheat for Organic Systems,0,0,0,"Keywords: organic systems, breeding program, grain yield"
2047722,Strategic Investments and the Development of Multinationals.,1987,0,0,
2049574,Anti-arthritic effect of radix Paeoniae rubra herb-acupuncture: a behavioral evaluation on adjuvant-induced arthritis rats,2007,0,20951,
